meter_id,total_consumption,avg_consumption,std_consumption,cv_consumption,peak_to_avg_ratio,trough_to_avg_ratio,weekend_weekday_ratio,z_score_7d,pct_change_7d,volatility_7d,z_score_30d,pct_change_30d,volatility_30d,z_score_90d,pct_change_90d,volatility_90d,iqr_outlier_count,max_daily_drop,max_daily_spike,sudden_drop_count,sudden_spike_count,benford_violation,autocorr_weekly,autocorr_monthly,consumption_entropy,seasonality_strength,cum_dev_last,is_theft
MT_022,0.16909130644772252,-0.33747516535858224,-0.20433684890418208,0.10567621540299427,-0.25689684933310464,-0.7391034670176581,-0.8331327423899969,-1.128781124699773,-0.8225314850815669,-0.2777604814255475,-0.9069800302512462,-0.7382196423155599,0.0006014893416468666,-0.43792799609880556,-0.40763747035660985,-0.03565103565234882,-0.634957423980418,0.17010046124945416,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.7225220213217816,0.529711190193363,0.3768113410149792,-0.0355332047906057,-0.9143105706313633,0.06578355615237853,0
MT_023,0.16909130644772252,-0.34861337872012493,-0.21515453161630502,0.047058503739707276,-0.2581118730484283,-0.7391034670176581,0.3049717927360915,0.0014372362490275414,0.5093855423390029,1.778803090486995,0.18723655194797584,0.24601475872770875,0.2202466694733671,0.5511910941817165,0.35790232232199326,-0.1781339386106207,-0.634957423980418,-2.037416086005381,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.6455052062747357,0.6388897756182919,0.8128821537194856,-1.0862651301518345,-1.4417027889894352,0.06510373178410273,0
MT_024,0.16909130644772252,-0.3367592758834419,-0.20163661109314032,0.25228780451459903,-0.12846638315684886,-0.7391034670176581,-0.25218593566884107,-0.09893356657689081,-0.049351963733533295,-0.6208254758061357,0.5497570509069057,0.30646615110951475,-0.42201987722259043,1.0696791031772226,0.6381003405234337,-0.2769481524529118,-0.634957423980418,0.9190115233872754,-0.09298644776333873,-0.484935142196396,-0.4860912531351007,-0.42390812776890174,0.6848199229792626,0.8451238121287274,-0.916657931907769,-0.5284249543647325,0.08518984112324739,0
MT_025,0.16909130644772252,-0.2168120504299954,-0.09357240769332986,0.07332016719840964,-0.2076975250753177,-0.7391034670176581,-0.07952581379374118,1.2290376423017917,0.1833415120196189,-1.0329590118790377,0.09037930302908748,0.1041322607850359,-0.5248703337843408,0.6818707746995175,0.3927873728025223,-0.28808106956575724,-0.634957423980418,0.9486079539644156,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.7899883748826765,0.6528914298757377,0.7422754939961466,-0.003535330900262909,-0.6472789933879372,0.21017616745924744,0
MT_026,0.16909130644772252,-0.34160811371462446,-0.20864202099784324,0.0666036348947922,-0.22433180044764608,-0.7391034670176581,0.14288160508303135,0.6391383191644361,0.2820421993891487,-0.7089364781019909,1.9078292937953973,0.8634060542045031,-0.4358066228280785,2.0196943628836768,1.0825117929763044,-0.3600939291355915,1.9037256386646166,0.937974898510292,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.903046325828332,0.6607554748318726,0.7382768914800506,0.24389441492212124,-0.5659354954940933,0.08080309759279125,0
MT_027,0.16909130644772252,-0.34218739566613193,-0.20872608497595524,0.11287120508456543,-0.16033761380265507,-0.7391034670176581,0.16652088151715733,1.594281327221102,0.1721087638690762,-1.096124559715849,1.6207615270998736,0.6729453645099707,-0.47920710918330833,1.4178284228321192,1.1443939508290981,-0.029287702488844915,1.862668769726961,0.9141262716922665,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.908317851321511,0.6400683761548189,0.7581840548016844,0.22685478402608528,-0.32449482173097133,0.08427965745572195,0
MT_028,0.16909130644772252,-0.3122594872267842,-0.18123200669928188,0.0824594048454065,-0.20195026515136663,-0.7391034670176581,0.52059485598302,0.22496581513803032,0.016845911421779443,-0.8991368810178526,1.1968610965584952,0.6881683430152109,-0.3356520811491496,1.4568408704923916,1.1731783117691972,-0.03251408608269872,1.862668769726961,0.9160945504266316,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.011477153672132489,0.6623524265398378,0.6526972131257751,0.10178749839693776,-0.5226416741455948,0.13464030728036677,0
MT_029,0.16909130644772252,-0.3051235644585825,-0.16903938697995077,0.229226552329404,-0.16509635538068257,-0.7391034670176581,-1.4731123809666786,-0.3898161958686911,-0.32624240798856546,0.7471926366863167,-0.2610904400893125,-0.3358487688851872,0.5013985009011728,0.09618130620272176,0.036993313437988416,0.6490756326574351,-0.634957423980418,-0.42442643187669743,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.46389251490445954,0.37154265742262627,-0.37429100321293846,-0.23932858036958166,-0.9036681802852189,0.10859567803741434,0
MT_030,0.16909130644772252,-0.3418019261333104,-0.19678028913745166,1.276510149302557,0.6082886383401687,-0.7391034670176581,0.18218184281117208,1.2017020164122356,0.22802955056036403,-0.9881754972868868,1.3952749936946258,0.5512203469663786,-0.5064044191667108,1.4859562119062715,0.8090410031510196,-0.34660845430484905,-0.634957423980418,0.42273044715250013,-0.09298644776333873,-1.7418598540189283,-1.743809880128019,-0.17177222264316136,0.7879452431513141,1.0428933988912246,-1.380161641206766,-0.5742874556472736,0.11394901840287514,0
MT_031,0.16909130644772252,-0.2979377517883729,-0.16916405473744747,0.0541350347436069,-0.22178574790323027,-0.7391034670176581,0.20610211306316736,1.9493410271137133,0.43582013298860217,-0.9763619786498205,1.6495883075722828,0.7386788001106191,-0.4462490348480842,1.691445134116533,1.072458117144445,-0.24147538650500078,1.890040015685398,1.196607404272125,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.5583728796167933,0.6873065647763981,0.7925638278473006,0.25135628482498024,-0.7512375270745099,0.14047000324033868,0
MT_032,0.16909130644772252,-0.3418251101774306,-0.20055192766972718,0.9010935717317035,0.30518576581145745,-0.7391034670176581,-0.03822893824393809,-0.5532179608905348,-0.1865253525809784,-1.1093015007387041,0.45584922225892716,0.23565976001247335,-0.49314593652243693,0.9890124189151588,0.4595763659748592,-0.43892988151643164,-0.634957423980418,1.0372638479032255,-0.09298644776333873,-1.2390899692899153,-1.2407224293308519,-1.052232139370295,0.6755892250201341,0.7591782470752817,-0.7077000759142069,-0.26714964932326013,0.07551046274385673,0
MT_033,0.16909130644772252,-0.3338512552680623,-0.19484902399307003,0.4839822528234616,-0.05581364079549048,-0.7391034670176581,-0.3513404169388673,0.9189429084763329,0.5138820826107663,-0.5975613358682792,1.1431810450223991,0.6554922044408402,-0.33983181167843785,1.360179656324762,0.7601378630425003,-0.32795635935376183,-0.634957423980418,0.9881646457040488,-0.09298644776333873,-0.799166320152029,-0.8005209098833304,-0.2969944235065712,0.7836442299031514,0.9625549590806409,-0.929641735882095,-0.28775265070622646,0.1127163110680565,0
MT_034,-2.7644171424020167,-0.350618135515324,-0.2139906705441129,0.9682828775419922,1.092306673611742,-0.7391034670176581,0.2898094949748909,1.6923058241039355,7.893605831784203,4.020010379842987,1.4358575426392772,5.567593234948312,2.948023246207226,1.5654154057936538,5.820858277241606,3.452941563492002,1.6573844250386833,-1.445695885449255,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-1.0197895838510147,-3.668391499243726,-1.7932393043913413,0.48309946555056277,-1.0919998577712278,0.08604140058411332,1
MT_035,0.16909130644772252,-0.28059451019885223,-0.15353981891964102,0.05229819327247226,-0.26036288174785444,-0.7391034670176581,0.20307478450920335,1.0505758889368104,0.24703185066926206,-0.9320435876836002,1.2288138006888278,0.6909844059045258,-0.3468389070594229,1.6171141694456537,1.0182086771521381,-0.24590607435771422,1.862668769726961,0.7005263600472157,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.5219203939160315,0.6560873656315942,0.7645697643997694,0.06898931420852715,-0.8635413739471959,0.1762189021173506,0
MT_036,0.16909130644772252,-0.33167775361092944,-0.19415790780204187,0.3712335763952325,0.2552794867323126,-0.7391034670176581,-2.004679337622725,-1.025419033783829,-1.7866619854689816,1.5383274971310805,-0.9689764752416757,-3.0208442738235384,2.113073011769168,-0.9468551843758564,-2.3849261088914746,1.6387023352171644,-0.634957423980418,-0.9599180988772935,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-1.1551333387016345,0.16439915403808955,-0.9738792918346658,0.09343394029133313,-0.8065655506237551,0.028429556049817718,0
MT_037,0.16909130644772252,-0.28440417390660155,-0.1541684073681307,0.10479484879956552,-0.027005939120656405,-0.7391034670176581,-0.042624230120490096,1.1716290742318232,0.30008044969638514,-0.9162764937372749,2.202595710835442,0.6712824626452523,-0.5758544419422372,1.7693675897565282,0.8899091359216809,-0.39805521725555776,2.013210622498365,0.2556525894736093,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.2543996695999965,0.5037601718214652,0.46224794964488647,0.18457479395640405,-0.5560834080626664,0.157348681456472,0
MT_038,0.16909130644772252,-0.2789035223007216,-0.15276410155806328,0.039258240854589344,-0.3146776809231835,-0.7391034670176581,-0.32771950346232687,0.34467028547368395,0.2895743774481294,-0.40389742626330793,0.7371031091841833,0.4353402580253023,-0.3549350624414991,1.176788761143927,0.5953183056755763,-0.3902260381972663,1.862668769726961,0.9620421118064469,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.48143714386989855,0.7061165370470173,0.7853548759717349,-0.10322994127984463,-1.1304835793755084,0.1418628464730735,0
MT_039,0.16909130644772252,-0.34381516400685913,-0.19548334691360045,1.8707030838141108,0.8283320683884893,-0.7391034670176581,0.5262115980785874,0.27227082874537933,-0.04387192969185887,-1.0804929636050038,0.8213019844414167,0.4507762461018604,-0.3878753489168992,1.2283335019791353,0.7154679799971596,-0.2974115771407384,-0.634957423980418,1.2431640441386904,-0.09298644776333873,-2.2446297387479412,-2.2468973309251865,-0.8590856517280768,0.8042155293956662,1.0166802119796239,-1.5689102084025803,-0.3472583519194763,0.12401712684696183,0
MT_040,0.16909130644772252,-0.3174257815355081,-0.1634877751518213,0.8720999981873957,0.6958021474496525,-0.7391034670176581,0.036959997164925575,1.0271154644306546,3.3634443372090224,2.202588687044488,1.659893214478831,4.627144273400239,1.8639945053022915,1.3282174466832393,3.1538794037489257,1.872037264517973,0.1793371432830837,-0.901930475880781,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-1.2245469954016304,-1.678686721346724,-0.6606274431793262,0.2834079507447695,-0.8416590806053804,0.05628557200494352,1
MT_041,0.16909130644772252,-0.3304995621116444,-0.1665827249797324,1.7830778619661782,0.6872257119437193,-0.7391034670176581,-0.04325470427687197,1.926736560696128,0.3259842007191123,-1.0380346773923224,1.7485413826937177,0.6992856191834899,-0.4910312059503306,1.6719853577171355,0.9431542357937516,-0.32467773037768294,-0.634957423980418,1.4181795925043599,-0.09298644776333873,-2.1817835031568147,-2.1840113995755406,-0.7643045986631003,0.7935315411827509,1.0179417397826234,-1.5523956747393728,-0.3601629111462258,0.1996924814746608,0
MT_042,0.16909130644772252,-0.32802364609038664,-0.19631785612889766,0.060516070785915796,-0.24981940717330242,-0.7391034670176581,-0.07861133645260654,0.5478074079413998,0.10443659468374177,-0.9237284940697029,1.1465593799490927,0.6062745563116342,-0.3842590406509281,1.585081364622668,0.9384472272700498,-0.29050698956858034,1.862668769726961,1.0084561886962045,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.07362245343998723,0.6422155611307093,0.727439763865953,0.053792673164545717,-0.8253431091500856,0.10135290373121711,0
MT_043,0.16909130644772252,0.3331970317360158,0.40609233489824115,0.059643776745507075,-0.1958366397111798,-0.7391034670176581,0.2580066894929289,0.971815786877265,0.297493190662745,-0.8548766647120486,1.4811725232629365,0.6542377743732267,-0.45715380535020256,1.6705738388025675,0.7279902350470014,-0.4776766683852127,1.8695115812165704,0.9758720546185576,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.2642297720100317,0.7344525688051335,0.8609643572866745,0.06461015881019141,-0.8301676951035242,0.960395897621732,0
MT_044,0.16909130644772252,-0.33556529183298694,-0.20311074197468404,0.06617347735178618,-0.1334446175514947,-0.7391034670176581,0.3873714441016395,0.6862693748360402,0.10023404053092136,-0.9860147107076852,1.173930320004935,1.094213028089362,0.019907490201443792,1.699252951325846,1.5670211011007555,0.10166282610909248,1.9653109420711,1.3295583393780606,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.28048017649581364,0.6754212665892372,0.7640307312952063,0.16103973958981388,-0.6776308307237441,0.09980082979966767,0
MT_045,0.16909130644772252,-0.29514779856072737,-0.15499812513031072,0.30963723518984393,-0.1328976389554071,-0.7391034670176581,-1.8191029485584647,0.3017621960991865,1.167886991671042,1.6572913087092431,0.6803028842380597,1.1727258065533732,0.8023457167456097,0.2856359286921898,0.32260223791265297,0.7231605187358089,-0.634957423980418,-0.8498092394723704,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-1.2239200232972733,0.3895872758009675,-0.7079447382832724,-0.11186994465053127,-0.7660117714710307,0.13739455784040464,0
MT_046,0.16909130644772252,-0.27155058327271786,-0.14404523538082606,0.07284334067244758,-0.13002021957377927,-0.7391034670176581,0.29873517956813267,-0.7139073591513282,-0.2974137973920716,-0.8560633020448668,-0.4837097406215886,-0.11713049835722063,-0.4594276243325777,0.5234147670713938,0.297749294128707,-0.28478244153484755,1.890040015685398,1.1821335806232212,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.35045152361189275,0.6365973397008698,0.7146229791421815,0.26338000055282945,-0.5299654973458998,0.14587715024846942,0
MT_047,0.16909130644772252,-0.33706643129962377,-0.20453083033495342,0.06285965796502208,-0.2433538324642258,-0.7391034670176581,-0.45658631523571686,0.36373291740066294,0.07935756807769918,-0.8618279464214705,0.33255192990850785,0.2197507660984342,-0.39987953919851243,0.35549125092877243,0.18393813784947186,-0.3336099430715281,1.862668769726961,0.9334477823329169,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.14076924873197327,0.628275596393478,0.7158760584157331,-0.012594465802545769,-0.9127249725583099,0.07359568763962464,0
MT_048,0.16909130644772252,-0.34509228643555684,-0.21179921961694603,0.07139848256901885,-0.24147966529288734,-0.7391034670176581,0.22113611229292765,-0.5966538566103269,-0.24803446254542327,-0.8886827274290605,0.6066089502070631,0.4263246153097197,-0.2588970555613442,1.02663992907135,0.877647539149102,0.04444646219759455,-0.634957423980418,0.8787992555247672,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.31802042412705883,0.5840077915761,0.603235742441038,-0.04738495279899461,-0.8114381954231692,0.06868637365237644,0
MT_049,0.16909130644772252,0.2360188256632999,0.31260487362921824,0.04866213368012394,-0.28483615367869847,-0.7391034670176581,-0.002121672179626651,0.942808321960213,0.14240445160735835,-1.010323487298124,1.191835857376149,0.5926634971755885,-0.4134429903039246,1.5511186932999026,0.784969877631879,-0.39316417229440853,1.862668769726961,1.165317549048821,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.5683173006296466,0.6888791631378831,0.7864666754277387,-0.023789113675745155,-0.8201833821020392,0.8680210834815637,0
MT_050,0.16909130644772252,-0.25026444253489927,-0.1253068390306972,0.06194566964435002,-0.20572986763358614,-0.7391034670176581,-0.21352819076346163,0.21770737496139336,0.07805405125823169,-0.7303058449895892,0.5828712256156962,0.3188102670692027,-0.4253893335440358,1.1176086305541593,0.8101986434640948,-0.12018289889318277,1.862668769726961,1.1757156629221197,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,-0.43390471231469796,0.6595357472236255,0.7137713785712778,0.07570722335865973,-0.7450890380410412,0.2196402645019839,0
MT_051,0.16909130644772252,-0.3197822476645109,-0.18901916211308883,0.052463167709796504,-0.18016762246454543,-0.7391034670176581,-0.09844305962494843,0.2791922212380575,0.07485775221158836,-0.8030020663223957,1.537040508262144,0.6026328737614939,-0.5045145055884354,1.702411355099855,0.6829416167445339,-0.5189722068718121,1.8831972041957887,0.9905176986064271,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.48879908051516496,0.6068433161763273,0.8046818828244553,0.0415342756703895,-0.9776166439107238,0.09881951112804507,0
MT_052,0.16909130644772252,-0.3323201066131291,-0.20022646146487877,0.061021957528830106,-0.214992132191019,-0.7391034670176581,0.12494000377866989,1.0521290077819434,0.07817532360669745,-1.0987639327452343,1.144035080686232,0.44111326254927447,-0.527547435165282,1.4898907362392242,0.5979507526892425,-0.518572874020155,1.8763543927061794,1.0241890893346508,-0.09298644776333873,-0.23355019983188954,-0.234547527736517,0.0977772197997901,0.6511963032552318,0.7115824789580107,0.1518017206312306,-0.7271502762298178,0.0779919816952061,0
